text_content,suspicious_keyword_count,sentiment_score,grammar_score,readability_score,legitimacy_score,urgency_score,word_count,sentence_count,avg_sentence_length,domain_age_days,ssl_certificate,domain_reputation,contact_info_present,social_media_links,privacy_policy_present,is_scam
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2501452959603043,89.0898727282337,74.07693127613823,76.21832982974188,26.99200349964916,700,27,14.985658952841014,2280,1,85.44008572155482,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.2011926469184467,77.12736332770487,66.64698287928572,60.081036505024905,18.652026519138545,608,27,17.101312369188726,2111,0,80.45433927386966,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.02166210179418604,90.41629043328642,71.54442366322908,67.26587676039426,13.381154982674115,516,27,13.037650063920214,1538,1,83.03971954153252,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.20805251677156775,77.83104218954212,81.68250866494492,60.24438744582705,14.261147014660123,781,36,19.87354713374851,324,1,78.56215870908525,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.013844105824070849,82.26746416996195,74.29024501008155,89.36788941050972,13.447809366714313,612,21,12.626195845839007,1503,1,95.34127501227587,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.485138398344382,50.900853343102455,38.10864519237639,17.016907944166103,66.32658683042365,84,10,11.986069202446819,22,1,27.977853518963563,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.14278924650970617,78.76999705591122,81.09933667763372,89.0198433406041,15.37197865829195,754,28,12.688928884050991,1450,1,77.22044769177656,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.01734272604331788,92.48218236051662,65.60915616140994,62.72629615108945,27.093500827685272,489,32,17.977889104316404,1682,1,74.67077793267799,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.242691978602359,93.8818957186073,71.71892306757867,76.8208344412704,11.90113073665129,459,39,15.307726133681282,1199,0,85.8467982318147,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.059218980167889027,83.09290056880198,66.24895062395015,84.63235085994722,11.846916778908644,586,21,18.715264300874175,1071,1,81.96464580772172,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.014144814838228562,87.75405702083857,75.12166191481022,81.5165769303126,26.6586329678583,526,29,18.772489359690283,1868,0,77.75501703098782,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.013869895538585461,82.51942443858279,80.12620193960588,76.18985366709457,11.549672531109653,429,39,12.818657436272506,687,1,73.36035139204617,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.4654094375653809,42.33592466647637,40.060156482482796,36.53760664688841,86.86688544395517,181,11,14.482857028885462,1,0,41.89135719492266,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2157447519278918,30.655401359586055,49.36214007799477,14.0330028210865,74.03161847913452,89,10,16.855894888986644,19,1,20.315396736249603,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.37338889310225376,59.915470617088516,43.97648212366505,19.634864579078602,66.6033397771426,113,12,11.030705165859414,62,0,31.08445802094141,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2580340691065258,94.44106949246977,82.18649902140952,63.30053163382631,28.948559961195862,573,30,12.07448232609883,2184,1,78.54063284632815,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.5376994809623273,50.27543239393009,33.47789622227719,17.626941512460867,86.26533679657848,150,5,14.176591123756518,11,1,41.07621504604421,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5908027817755774,33.0567930261881,30.2079985556798,23.007483778978433,62.77876449154102,134,19,22.10783978186782,15,1,35.38179182785328,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.10023235577931949,92.11177788151127,75.61390379527043,67.6569730303285,23.512881277297772,710,32,13.864357026134979,1963,1,92.06562117380744,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.05925979740916262,86.59935640406286,83.9610656370578,62.06252856266032,20.147881876899213,349,32,12.191803579012253,1209,1,86.61825201563913,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.06800700688129808,76.79651505144167,76.81507442706129,77.98090655214797,18.375179809653098,553,34,12.43146066272697,1438,0,88.52388243739664,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.16944393279867806,76.29798559076819,74.31451155334994,67.20735055392912,19.396086428973632,392,37,16.657158422517938,1978,1,85.1115830376987,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.0007153813387537483,82.40640350901045,65.404724652799,75.71979502394001,20.101156005408175,441,24,19.79224979977651,2515,1,81.06647564667668,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.518719131145611,38.82503920030434,52.79590087399778,39.025337908413334,65.56376624029963,64,13,10.018477527496389,71,0,40.566958616869144,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.28187204362291357,47.73390909775549,34.6533974438337,19.946940972015813,85.65090604859805,117,14,24.11176780754662,37,0,22.851591365980784,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4638517465578969,34.84859433857614,36.387333616390116,38.399138625988215,76.80546775124736,77,14,18.3697110817396,66,0,33.91794130436998,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.41911387775332776,59.36872521123313,43.8873856026465,15.69445908916468,77.46549690277769,120,15,19.08224003821607,98,0,28.056012682028218,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.044123050958824545,89.3147185282159,84.45587403312888,89.49194098844461,19.879582982803758,621,25,16.008321895876826,657,1,96.31361402986865,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.48911384024860843,36.9552387514418,47.639067791242276,19.231084401695316,67.26523951042412,76,15,21.16042870521515,33,1,23.318107966194827,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.15039356556718145,78.0108917612445,74.38080093331925,75.13274238190311,21.701556327464324,358,23,15.965526161829711,515,1,87.9134986004651,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.22948971445479496,83.19676956219189,84.81602711891875,74.16842892986404,21.076721650044412,344,24,14.573896238866222,1788,1,76.74850131631102,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5811260068010025,39.80227626090122,38.86062371982637,25.169024602658766,88.2336243760102,146,5,11.538519438753847,9,0,44.86613828758876,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.5128112350681544,51.26234093228929,30.904009513119053,19.093850678359857,67.89337709732528,115,13,11.314641201457578,91,0,35.29172740255095,1,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.08312197302368265,80.1792321004995,82.5749304735386,65.90001697170922,28.94599998840134,301,28,16.90946550182995,1967,1,90.51925389745423,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2708016640405634,87.9690982836287,72.59198712896665,82.65181244448549,23.446536199872824,471,27,12.79098674130121,393,1,71.45392697427467,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.36153446842321635,31.94676741326945,36.347885348358616,17.406281885158037,80.88912818519366,180,5,12.221303949301,56,0,38.286930019396905,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.11230024095525692,86.7966878887951,69.01232742249306,68.61990999682948,13.237912201047168,793,35,13.799094241804255,2464,1,81.20135678610521,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.14388327821470392,78.92965304805837,70.02860304374927,65.20716432454319,29.15670608897006,757,22,13.843958698812166,931,1,82.52917017606109,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.020367629266167503,78.34268629738614,73.14347477197751,66.96820094371502,20.69601953838336,608,25,12.694903263889461,609,1,92.61813053324272,0,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.2731004663949744,39.5713522299672,40.38785157655165,37.240452681249224,67.27734798221475,183,17,14.780344059857853,66,1,25.232278013344985,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.22292412400419473,35.23769553741559,47.68565687904831,31.353338349728485,86.95065825502996,131,9,11.86161051570666,12,1,37.751509066772016,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.0790925329753614,88.71077241125246,73.72428834240091,65.84381407931781,26.320670046041368,573,27,13.922498482373395,1969,1,75.94092839893281,0,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.030409040191278575,81.74954091425944,65.36162184411371,72.00989605232274,20.997538423124208,554,34,19.925990475145753,1051,1,95.54611515693777,0,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.07320356224166097,75.56382680894444,69.89490159273855,86.44457458766732,18.31827308595019,457,24,19.34628028303966,2077,1,74.7535732054229,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.28239201435078465,30.028302458028932,30.981626291216507,39.31851469530788,67.27061085410287,72,5,22.586495481994174,2,0,41.84349312008499,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5186034078894833,36.97623994862565,35.6508299197163,26.53152859884797,75.70690738589568,164,14,14.471134757872342,77,0,22.580964710988297,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.18996509864977582,92.8952397402499,67.35114498241873,89.70667603845222,14.188134278998671,686,24,14.436602930308547,989,1,97.12104959363677,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.14731400840548795,90.62924177509419,79.06554455464904,85.0337475856829,11.124278109197569,592,39,18.806822058576763,1691,1,70.57503662574933,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.01656605547041945,81.7232051548904,71.16938425165372,60.60137998597694,21.651378184296224,652,32,18.830927948201627,771,0,96.14655569374743,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2558605019025252,30.899207696180337,37.69824853977977,31.1404228820994,66.05560356368845,168,12,24.548680691609057,1,1,24.68491534376522,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2817477448912944,93.42645934193627,66.07998584362078,70.80963413074689,26.26286780598673,774,29,18.232751547054164,741,0,97.6669260951619,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.40191823932181125,51.5536184196765,51.566011778729475,15.377668357233702,84.00010445291045,196,16,13.400910734949449,43,1,24.71819624539146,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.598895159961441,30.900780159881784,52.43414664477329,28.678916007959742,89.20147857494463,57,19,22.710818958570606,94,0,30.425212472755433,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.15496184490447343,86.13418513105708,79.76591020956616,70.06827732722704,25.302131832662617,506,32,15.873475986580775,1703,0,87.70382217779627,1,0,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.46060778672090585,39.77776391856224,44.75659847214056,22.99740246914967,89.53054222208712,121,9,11.086703316918383,64,0,49.240995556120694,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.25719667282113434,52.84531895152416,45.45545158290653,13.033680283683708,62.52320418344992,190,12,11.091445095462904,50,1,24.398144650760763,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.4622894690246625,55.44047655748204,48.10793674191653,33.76280901281629,72.143952872556,56,15,16.211946287933905,14,0,31.612362810068923,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.22342612211381355,46.57098413451703,44.880743317985036,36.157391838415165,77.30944837253045,85,6,17.94955511532131,43,0,47.24055636264987,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.034975517627433964,81.99045602338796,71.31442259540977,83.74088757368658,23.611213322776756,559,37,15.661950537329707,1019,1,99.39410606142815,1,0,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.06362582003478354,93.46447493970457,78.78558642451674,63.81307841312221,17.134463386178126,618,24,18.68457364072519,1042,1,70.2749665055145,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.5997864992862523,33.144241949927164,42.46426998764273,21.553603597075004,85.97460495667065,148,19,11.66466286877722,78,1,20.086437549968437,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.49904375207050045,45.081611702774374,35.80531737867043,36.987237198237054,71.51673664119635,102,12,13.435380863871945,39,0,48.19496370840425,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.016260640246360494,75.78835170240725,79.82617416701524,84.8283078404746,29.357291319027105,662,24,13.389373095634719,2180,1,96.76176580629082,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.12167506040191647,86.75804649789629,83.6908049124372,81.78183978187423,28.35545304988879,625,22,16.836592882065936,2893,1,73.20462978891972,1,1,1,0
